id,act_id,web_id,created_at,updated_at
14091,19288,18122,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14092,19330,18124,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14093,19613,18125,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14094,19332,18128,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14095,52013,18129,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14096,1711,18130,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14097,11593,18132,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14098,19748,18133,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14099,19377,18135,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14100,19400,18136,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14102,19451,18138,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14104,19284,18142,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14105,19293,18143,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14108,19647,18146,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14109,19697,18147,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14110,19696,18148,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14111,19324,18150,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14013,19096,33195,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14043,19002,34287,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14019,18877,36212,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14042,18987,36219,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14068,19358,18086,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14062,19105,37506,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14017,18975,38050,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14003,18796,38771,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14038,18897,38774,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14041,18977,38776,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14103,19594,38782,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14001,18765,40431,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14027,18804,40433,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14058,19250,40454,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14107,19303,40510,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14065,5073,40874,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14023,18927,42169,2018-02-23 04:17:25 UTC,2018-02-27 03:57:49 UTC
14063,19106,42174,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14040,18969,18053,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14101,19406,18137,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14080,19417,18108,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14113,37369,18153,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14115,19333,18156,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14116,19340,18157,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14118,19782,18159,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14119,19678,18160,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14122,20760,18163,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14123,50301,18164,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14124,19754,18165,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14126,19347,18167,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14127,19670,18168,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14128,19700,18162,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14129,19702,18162,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14130,19767,18169,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14131,19750,18170,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14132,19759,18171,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14133,19394,18172,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14134,19800,18173,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14135,24732,18174,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14136,19600,18176,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14139,19655,18181,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14142,19864,18185,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14143,19636,18187,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14144,50303,18189,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14145,19779,18190,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14148,19731,3731,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14149,19653,18194,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14150,19695,18195,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14151,19913,18197,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14152,20128,18199,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14155,19762,18202,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14157,10538,18204,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14158,11674,18205,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14159,13484,18207,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14160,15352,18208,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14161,19911,18209,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14162,19813,18210,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14164,20041,18212,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14166,19954,18215,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14167,20001,18216,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14168,19833,18217,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14170,15967,18220,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14172,19788,18223,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14173,19809,18224,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14174,19831,18226,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14175,19955,18228,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14176,19921,18229,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14177,19962,18230,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14180,19899,18234,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14182,19990,18236,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14183,20034,18237,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14184,20048,18239,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14185,19835,18240,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14186,19860,18243,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14191,25016,1204,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14192,11712,18250,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14198,39959,18258,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14199,20117,18259,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14201,19965,18261,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14203,19996,18263,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14204,19997,18264,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14205,20013,18266,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14206,20022,18267,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14207,20051,18270,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14208,20053,18271,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14209,20097,18273,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14210,20087,18275,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14211,20096,18276,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14212,20098,18277,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14213,20094,17978,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14215,20105,18279,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14216,14951,18281,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14217,27044,18282,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14218,20106,18284,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14219,20145,18285,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14220,20176,18286,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14221,20190,18287,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14222,20199,14868,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14223,17948,18289,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14224,20426,18290,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14225,20136,18292,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14226,20421,18293,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14227,39995,18295,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14228,20347,18297,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14229,1998,18298,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14230,20321,18299,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14231,9518,18300,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14232,20389,18303,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14233,20238,18304,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14234,21151,18305,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14214,5837,32840,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14121,19701,33208,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14163,20007,33222,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14202,19977,33997,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14147,19857,35085,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14196,20020,35090,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14154,19734,36261,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14189,19940,36270,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14181,19960,36272,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14197,20140,36291,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14117,11606,36936,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14169,19765,37055,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14187,19891,37058,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14137,19619,37690,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14138,13623,38098,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14193,12226,38666,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14200,20134,38792,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14153,20326,38793,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14112,19343,39809,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14114,19300,40506,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14156,19791,40528,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14140,19690,40783,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14188,19901,40981,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14146,19847,42211,2018-02-23 04:17:26 UTC,2018-02-27 03:57:49 UTC
14165,19908,42213,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14194,20042,42222,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14195,20067,42225,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14179,20054,18232,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14235,50476,18306,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14238,20335,18310,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14239,20382,18312,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14240,11781,18314,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14242,17462,18319,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14243,54498,18321,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14244,11617,18322,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14245,20228,18325,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14246,20242,18327,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14247,20289,18329,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14248,20306,18330,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14249,20374,18334,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14250,11326,18336,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14251,23029,18337,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14252,48756,2055,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14253,20617,18341,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14256,20485,18343,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14257,20517,18345,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14258,20522,18346,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14259,20538,18347,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14260,52138,18350,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14262,61460,18353,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14264,20613,18360,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14265,20639,18361,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14266,12545,18362,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14267,20637,18363,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14269,57077,18365,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14271,20591,18369,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14273,20578,18372,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14274,20649,18373,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14275,20692,18374,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14276,20675,18375,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14277,20505,18377,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14278,20509,18378,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14280,7930,18385,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14281,20646,18386,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14282,20691,18387,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14283,20713,18388,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14284,20744,18389,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14286,31855,18392,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14288,20762,505,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14289,20688,18394,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14290,20798,18395,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14291,20634,18398,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14294,20724,18401,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14295,20599,18405,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14296,20664,18407,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14297,11829,18408,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14299,20779,18412,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14300,20801,18413,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14301,15975,18414,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14302,20862,18415,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14303,20708,18419,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14305,20906,18421,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14307,20780,18425,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14309,20711,18430,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14310,21239,18431,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14311,6354,18434,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14312,20872,18435,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14313,20956,18436,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14314,44331,18439,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14315,21343,11924,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14316,32600,18440,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14317,20864,18444,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14318,20935,18448,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14319,51238,18449,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14320,11738,18452,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14321,3724,18454,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14322,21235,17027,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14323,49029,18456,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14325,21060,18459,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14326,21256,18467,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14327,11740,18470,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14328,20918,18474,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14329,20920,18475,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14330,40298,18477,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14331,21095,18479,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14332,21112,18480,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14333,44332,18481,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14334,21141,18482,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14335,11745,18484,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14338,20999,18500,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14339,6572,18503,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14340,49036,18510,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14341,21228,18513,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14342,7125,18514,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14343,21266,18516,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14344,12829,18517,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14345,21308,18519,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14346,21306,18520,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14347,21110,18521,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14348,21126,18522,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14349,21773,18525,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14350,11850,18526,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14351,21458,18528,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14352,21139,18529,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14353,3023,18530,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14354,21250,18531,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14355,21303,18532,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14356,50408,18534,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14292,20703,33230,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14241,1069,33259,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14306,20661,35150,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14337,6356,18493,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14255,20424,36302,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14254,20463,36307,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14261,20494,36309,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14279,20592,36315,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14308,20802,3891,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14270,1665,18366,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14336,21054,41174,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14298,12565,41785,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14263,20571,42245,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14304,20778,42269,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14357,21294,42285,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14272,20586,18371,2018-02-23 04:17:27 UTC,2018-02-27 03:57:49 UTC
14324,18699,18457,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14358,21541,18536,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14360,21229,18538,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14361,13853,18544,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14362,21587,18545,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14363,21829,18546,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14364,21236,18549,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14365,21237,18550,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14367,21310,18553,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14369,21572,11099,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14371,5627,18557,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14372,7117,18559,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14373,21591,18560,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14374,21536,18563,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14375,21813,18565,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14377,21793,18570,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14381,40396,18575,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14384,7103,18579,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14385,21825,18580,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14386,7276,18581,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14387,21528,18582,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14388,21534,18583,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14392,21464,18588,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14393,21930,18589,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14395,21836,18593,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14397,21950,18596,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14398,21953,18597,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14399,11856,18598,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14400,23655,18600,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14401,12527,2665,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14402,21942,18601,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14404,22264,18604,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14405,7383,4725,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14407,4001,18607,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14408,30358,18609,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14409,11438,18611,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14410,1951,18616,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14411,3343,18617,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14412,7243,18619,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14414,10807,18621,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14415,22348,18622,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14416,47750,18623,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14417,22371,18625,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14418,22404,18626,2018-02-23 04:17:28 UTC,2018-02-27 03:57:49 UTC
14419,22326,18629,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14420,21904,18632,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14421,6368,18634,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14422,7435,18635,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14423,14615,18636,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14424,20932,18640,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14425,12666,18641,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14426,22369,18642,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14427,14894,18643,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
14429,22457,18646,2018-02-23 04:17:29 UTC,2018-02-27 03:57:49 UTC
